packet_size,duration,protocol,src_port,dst_port,is_malicious
160,0.0576315587495854,2,46898,312,0
1126,0.6541338503557259,0,12687,736,0
196,0.7665157671938332,0,37369,25,0
217,0.18527575130574017,1,53414,371,0
643,0.38927164736429065,2,49934,525,0
710,0.5802145134009308,2,6268,319,0
1464,1.791017872026057,2,60064,230,0
420,2.6508323083590977,0,35926,102,0
626,2.265807424669628,2,4916,450,1
513,0.523326275231638,2,28136,378,1
1202,0.6466442126290981,0,5345,888,1
651,4.024922111441972,1,6800,901,0
970,4.075718984810274,1,44376,203,0
925,2.5899598558040684,0,17143,267,0
194,1.5402344292238448,1,31593,984,0
42,0.39419813512010154,1,62981,462,0
254,1.698271768207762,1,39620,365,0
1056,0.5255890983068885,2,53991,734,0
1437,3.8327876465919286,1,34087,104,1
948,1.3659638671552483,2,34205,111,0
542,0.08300551404162898,1,23364,428,0
1495,0.04978151485562922,2,11211,995,0
450,0.5941233543047911,0,56454,469,0
812,0.5899388206086132,0,48108,1015,0
552,2.259948615057744,1,7692,581,0
998,0.1348500860475632,2,16368,870,0
1336,0.1315720875482451,0,9219,770,0
829,0.15952647075417042,0,17585,680,0
932,0.03018734886903631,0,59113,805,0
1144,0.07443451233975946,0,38146,886,0
1347,1.0784269899794943,1,59019,561,0
890,0.5649023129730015,2,23322,250,0
601,5.111464489215745,0,39274,482,1
1043,4.90596702651098,1,62257,331,0
1398,1.0759745109734764,0,17100,932,0
1517,1.129533032041527,0,16400,587,1
539,0.41501230912122977,0,37063,201,1
1563,3.9202430605396916,0,56863,454,1
892,0.7497089491396947,1,44466,504,0
911,1.7420392199832455,2,6416,546,0
1498,1.942203381190248,1,50465,826,0
1056,2.6265790886933575,1,59170,111,0
263,3.2374885140908702,1,28130,933,1
760,0.8092896048878151,0,15333,864,0
648,1.8978337379876087,2,25833,828,1
1143,3.266619488445406,0,50583,908,0
50,0.7927606996637435,1,1717,749,0
1170,5.116329176741669,0,34961,544,1
668,1.0293937828061306,2,30257,209,0
378,4.441565516847069,2,60845,644,1
1209,2.26137475367857,0,9647,618,0
971,1.0589700946133045,1,41574,33,0
1143,0.4293261691430191,0,47648,555,0
947,5.1498386132142056,1,60912,880,1
1216,1.617568304590086,2,10198,107,0
181,0.9953816091315211,0,12376,265,0
795,0.3466188243435163,2,53220,226,0
1306,0.4676708264501246,1,6554,487,0
293,1.1085714895734864,1,6016,179,0
1046,0.07470287665020141,0,54100,222,0
1071,0.29662943653333956,0,24378,370,0
345,1.2514171414151343,0,4336,637,0
964,1.5181952819810771,2,46857,788,1
1192,0.5148228768386938,1,5342,167,0
1040,0.24432334343068235,1,47851,663,1
507,0.5831258056612646,2,35480,553,0
1286,2.817592671926035,0,1491,300,1
1481,0.3065426143076105,0,28216,381,0
1108,0.005413166971301612,2,43329,35,0
421,1.3982257104908977,1,36214,407,1
1295,3.5981837019713834,1,24687,502,0
254,0.9335044504393072,1,32270,314,0
486,3.7641532864394667,1,54683,816,1
1356,0.3867411393324327,2,48396,743,0
149,6.420425072072947,1,38513,727,1
137,0.2647054995546189,2,55547,826,0
73,0.9357179835514793,0,42995,101,0
584,0.5152875772480657,2,41333,569,0
1087,0.23299658519318883,1,43661,215,0
72,1.6788249342560173,0,29297,935,0
577,1.3580228976898665,2,48577,668,0
1145,1.0835002507689706,2,30497,576,0
887,0.2696281500710809,2,62434,62,0
417,0.10298223791085198,0,60260,851,0
1451,3.4468818900720204,2,64024,369,1
694,0.8067142414044702,1,14703,368,0
406,0.2087292006920273,0,28469,574,0
340,2.797425716107008,0,46334,94,1
633,0.08415196449321787,2,18894,469,0
507,9.107636821208683,1,61707,984,1
1225,1.530552311224964,0,48253,853,0
903,2.5508859006325837,2,27016,26,0
560,0.2169809818075487,1,30457,435,0
190,3.2331912108948053,2,12062,121,0
822,0.8920685882155042,2,26957,50,1
759,0.7114778220346201,0,46044,1023,0
1421,1.770168350572119,0,30260,883,0
1231,0.43048043032524,2,59759,764,0
877,0.553087079467907,0,10794,36,0
249,0.1371781600613605,0,4773,410,0
138,0.13115921417904214,1,45609,289,0
1398,3.642325292316799,1,58235,379,1
1265,3.7563753591146556,2,36295,100,1
484,1.5020757148487824,2,8879,324,0
123,0.8134680523338784,2,47170,329,0
717,1.0377786315565265,2,45121,648,0
194,0.013609461731244802,1,24463,706,0
764,0.17694093092345814,0,31314,221,0
1464,4.194038895513922,1,12125,791,0
1177,0.0790361795684289,2,28264,838,0
1528,1.4817381546571986,2,17807,567,1
1039,1.9733382235547872,1,54558,939,1
52,1.2613144788428918,1,45941,996,0
74,1.2241428691898093,2,27833,1022,0
538,0.26683301218844324,0,48411,110,0
775,0.314210047222284,2,18947,149,0
31,1.0635464844435807,1,48777,406,0
739,0.4944373789435472,2,16050,777,0
763,0.6883331646113416,2,42220,674,1
414,2.895362208602946,0,24593,699,1
503,0.16741031322978708,2,55086,1017,0
992,1.9354704815257058,2,42911,410,0
1271,0.7229252263803715,2,21917,129,0
1058,0.349473673790784,1,23459,484,1
658,4.402708146781504,1,56328,108,1
476,0.7322270259506,0,58787,389,0
179,0.3539038894231376,2,37916,425,0
350,0.5491150297751091,1,33423,447,0
795,0.3543031069513786,0,52571,918,0
244,0.3052024426891834,2,26260,68,0
1002,0.178658379440694,0,28223,944,0
748,0.45062012214066505,0,21358,66,0
1499,0.2889992145908643,0,50167,656,0
1276,3.0308310235265936,0,34241,976,1
1257,1.1516230818389082,0,50555,565,0
1102,0.6968344553211392,0,16058,640,0
663,1.5048280520639155,0,32109,504,0
635,1.8409899600651505,2,10466,504,0
214,0.8669446685173902,2,57461,982,0
508,0.9647857418598825,0,60827,1003,0
196,7.264539710495864,2,61366,321,1
629,2.2525499965080495,0,13667,719,0
1269,0.024503825944784806,2,36093,832,0
431,0.42863517712484656,1,8734,728,0
1248,1.2794165147702043,0,39584,580,0
1330,2.441589849751267,1,59094,447,1
1167,0.20232370556545035,0,43451,574,0
490,0.8898575078633768,0,61096,210,0
1261,0.8209661691358968,1,61520,849,0
535,1.3429601819225188,1,8240,839,0
1493,2.6185567110135457,1,12736,370,1
412,0.1376307303102216,0,5929,941,0
650,0.018552019203325647,1,49558,564,0
749,1.9285912878608098,1,39791,628,1
999,0.3586652028569482,2,28954,893,0
453,0.9834564715779854,2,32216,458,0
1374,0.16315982666640907,1,58783,895,0
1186,0.6330686780342614,1,24530,577,0
559,0.7020360619980572,1,50775,642,0
297,0.8796642856665625,1,8312,689,0
252,0.719840326360804,2,45058,790,0
1133,0.6845656479228069,0,31035,992,0
1242,0.4045667427349859,1,64971,925,0
381,0.07384057009754688,1,16610,163,0
1674,5.828892953701427,2,62542,977,1
45,0.5687695361594386,1,33424,332,0
1374,5.569833543349947,1,58097,664,1
1437,0.725948933114724,2,2591,350,0
526,0.3636106105317137,1,48902,748,0
1344,1.1644639642727748,1,49874,670,0
1805,2.0582586737518,2,2118,468,1
286,0.3550522452079815,0,12159,426,0
480,0.2144117942282741,1,14532,327,0
489,0.2771944738407084,1,46137,106,1
1736,9.736233051569341,0,59815,818,1
1111,0.5867280095285444,2,10708,255,0
1241,1.5445734602933006,0,28271,1014,1
882,1.05882462075979,1,7215,358,0
1455,0.1607360292274255,0,18866,967,0
510,0.8081107827148669,2,59576,444,0
1092,0.7489736429300146,1,9070,113,0
583,1.3251157325529117,2,5958,30,0
1145,0.05668637932059755,2,60580,524,0
235,2.18812251374613,0,47830,689,0
1481,1.21399528247595,0,2378,991,0
1036,0.2473162955886998,2,40265,850,1
178,0.20261244997084246,2,30840,46,0
999,5.8000924640900235,1,58580,171,1
1050,3.9039176113561878,2,54070,130,1
1340,4.445391057305182,2,46586,757,1
866,2.174758398632572,0,58208,353,1
24,1.9719215706694813,2,3987,203,0
380,0.00545858016998045,2,28448,226,0
478,0.035808159337066645,0,15527,80,0
267,2.4283931717575333,1,4066,310,0
965,1.4931312099588576,0,31265,35,0
441,0.5991215677320408,0,40765,564,0
231,3.5075794676820253,2,8163,161,1
1139,5.1737361377768645,2,12250,981,1
1165,1.4788023757364706,1,40722,596,0
296,1.8475132260829819,2,15786,840,0
472,1.429646977422711,1,19140,435,0
1829,0.8805594728710509,1,58046,538,1
1337,1.7932051716267705,1,39132,225,0
617,0.21704819085553242,1,6135,446,0
465,2.231300577741668,2,4105,317,0
229,0.6136890709571694,0,30839,666,0
772,4.364389301561792,0,8826,805,1
321,0.6876440463789939,2,43254,414,0
1266,0.09870596130781956,2,57703,95,0
455,0.437084521167036,1,64396,225,1
1138,4.197448978274126,2,49372,779,1
1316,4.579241829345505,0,55044,949,1
539,0.38637876324504833,2,18937,553,0
1471,5.598559114614748,2,18489,645,0
512,1.8678925999964808,1,9018,66,0
1278,0.9440718262131971,1,4555,397,0
639,0.040951815718547134,1,10367,959,0
1204,2.3171590748037736,1,60090,210,0
350,0.8151550064325539,0,34508,474,0
410,2.6621741121724276,2,7253,665,1
69,1.7983558973349336,2,29799,684,0
907,2.129647031022181,1,27790,910,1
291,1.1979041251163083,0,17612,837,0
599,0.34448545098452754,0,24192,571,0
1295,0.4097145106606696,2,45813,696,0
579,0.36884760621143087,1,45093,490,0
715,0.02024964671769126,2,37886,180,0
1459,6.439222271782397,2,22890,834,1
465,1.2000925769745374,0,55916,836,0
1234,2.774635453560813,0,10548,524,1
1375,0.1510152726375113,2,57395,459,0
1218,2.559670703744844,1,60416,68,1
376,0.008040378055314205,1,23562,939,0
748,1.803059532385726,2,43833,329,1
1062,0.05573656606873388,2,22250,202,0
330,1.2927239994326205,1,64127,475,0
1279,1.8845492362945546,1,9127,518,1
905,1.26037731968509,1,59605,15,0
173,0.2871818034879464,2,19426,42,0
1582,4.519187825043025,0,55227,543,1
1303,1.6774490607750996,1,16114,982,0
639,3.1660513683457294,1,16939,693,0
902,2.152115598635327,1,42501,774,0
1040,3.9744534667983453,2,58011,289,1
144,1.9571700804100876,0,35230,925,0
1397,1.1821522817194428,0,54262,533,0
1316,0.18664185842231845,1,22535,892,0
825,1.4753820175144339,2,52228,694,1
487,0.2515593472602299,0,57705,696,1
867,0.9252956236327139,2,16053,244,0
469,0.7004133915945089,0,31855,862,0
949,2.018007814117649,1,24555,661,0
1290,3.0506715010027645,2,54544,768,0
539,0.5189584215241135,1,5541,612,0
1534,1.143766751671789,0,52488,567,1
381,3.558425279416603,0,22985,698,0
27,0.3232939709344826,1,27859,832,0
497,1.5720976939897995,0,28749,598,0
1395,0.2552018489500321,1,26381,174,0
514,1.1440075855157974,1,44697,980,0
852,0.2925145670188946,1,2268,534,0
1470,2.151869352949712,0,3440,509,0
1082,0.824345169088636,2,49085,244,0
642,0.48557488951024064,1,7514,60,1
206,0.254078613879483,2,56344,104,0
773,0.6809206219000145,0,59343,651,0
112,3.2597505701255547,0,12707,303,0
590,1.745397806285014,2,61793,671,1
1583,1.4729925447753867,1,6863,1011,1
156,0.41206556008779166,0,26016,744,0
440,0.7968834456903356,1,48642,77,0
93,1.3797590962736315,1,58582,18,0
1199,1.532146316922275,2,45962,534,0
1298,0.39246319761380466,0,59503,184,0
190,1.277114513973025,2,57273,657,0
189,1.0723271303239292,0,45759,550,0
891,3.196925798910615,2,38801,281,0
341,2.6749581893818086,0,51758,288,0
475,1.5576965150766746,0,48104,655,0
963,1.2851636583990527,0,62891,525,0
809,0.32026255189229574,1,9948,698,0
632,1.8705770922647769,1,61114,474,0
1198,0.5577525064214783,2,16945,946,0
1136,3.30923255086285,2,25284,267,1
368,0.48476932021106994,0,60631,781,0
1812,1.9312844478812485,0,62876,609,1
1216,0.16091223924302958,1,29404,946,0
29,0.6090978782382137,1,19835,357,0
759,0.6779780055152126,1,6745,806,0
1780,5.906422264271387,2,42215,1,1
1481,0.21784017603734518,1,5954,807,0
1290,1.7529759395631834,2,5377,27,0
686,1.7764811115800996,1,8856,548,0
878,0.9598458738857851,1,55551,160,1
167,3.773354120488343,0,50578,937,1
620,1.47745808128282,2,23975,399,0
624,0.5411258813330638,1,55041,543,0
346,1.3799399707100257,0,58322,127,0
1347,4.050596353960039,2,50240,774,1
423,0.6142800277009378,2,52413,857,0
737,1.3033746232443189,1,8794,1009,1
1402,2.844153470456596,2,26549,948,0
737,0.9256955401740349,0,17580,210,0
1442,4.067837807825144,0,16118,150,1
293,0.8502287214999927,2,8959,31,0
777,5.827637298009833,0,3699,612,1
135,1.935091144646849,2,32304,841,0
894,10.569135381740837,0,59618,302,1
712,0.29468310169076856,2,12264,963,0
1134,1.1259137978561644,2,5029,865,0
1125,0.7821433314429879,2,63875,731,0
343,0.26532666479256206,0,7568,765,0
980,0.8524427411515327,2,59005,683,0
566,2.7848474767507394,2,18356,257,1
1101,0.028987011001048363,1,27860,940,0
173,0.996555027093576,1,15412,57,0
1856,1.3425727104688017,2,48751,9,1
1309,0.3462600049922031,1,2718,5,0
334,0.4985475592394891,2,63215,847,0
1084,0.41858479239590185,1,22165,114,0
431,1.995770783959672,0,23690,777,1
1236,0.32130478130828743,0,48545,685,0
1444,1.3210799051274584,2,50318,732,0
1377,1.4964826531105953,2,39793,205,1
482,3.437325495749403,0,40444,24,1
1035,0.9736990990783627,0,48777,493,0
752,1.2266226430359006,1,38373,1019,0
933,0.5467290914688888,2,38879,970,1
1299,0.531192577067937,0,2484,682,0
1055,1.1363666946924311,0,37679,406,1
843,2.6961624285329684,2,48670,103,0
966,0.6696346729979797,1,42276,60,0
680,0.9954641307464899,1,10859,86,0
118,1.3252821646534962,1,49435,767,0
607,0.4637927028024302,1,11934,1023,0
301,1.2733287936576974,0,18245,677,0
422,1.126988583694072,2,26637,372,0
1152,1.2230174541310663,2,32377,679,0
719,0.6718356925680102,0,39638,596,0
537,0.5946619484324416,0,9487,970,1
1346,0.2511344007555347,0,14360,202,0
346,1.7408364543505914,2,27558,602,0
173,0.9373868139782383,2,3393,89,0
571,0.5876206316618913,2,26405,437,0
424,2.8823304964648893,1,47784,120,0
481,0.049020943929423154,0,20582,156,0
151,1.8982669437587918,0,23393,973,0
810,6.0250597785206725,0,34674,399,0
893,2.179855298375123,2,31978,700,0
201,1.7065574767798861,0,26431,188,1
1442,0.46889383474564633,0,63576,774,0
773,0.26307295246850276,1,36963,52,0
647,1.3274615384392092,2,27791,652,0
1152,0.36323263623447316,0,3064,531,0
240,0.1936329081873584,2,63569,480,0
642,2.2919073799593224,2,24140,587,1
1411,0.37475694561975537,2,27194,230,0
1190,2.4585576087092402,1,7396,481,0
131,1.836543331712474,2,59994,130,0
634,1.881511300075931,2,23393,55,0
943,1.476524262067283,2,8586,271,0
494,2.1276358431185183,0,45568,960,0
984,2.705696990955466,1,6924,100,1
290,0.9225889329057643,0,41757,69,0
440,0.3507251343292612,1,22724,911,0
726,2.1911259507490155,1,42257,299,0
1410,1.8363612404450997,2,1613,970,0
1441,2.449483136411537,2,61068,529,1
1588,2.019514287874217,0,58950,354,1
59,1.0176142057008333,1,6087,628,0
208,0.051921758857962574,2,21041,152,0
1207,2.607480628660399,2,19398,330,0
1013,3.2605121254630425,2,23923,116,0
555,0.2100917798292404,2,50032,542,0
1349,5.803688772482973,0,2282,323,1
309,0.09680720480634168,0,14622,563,0
452,1.307545765179374,2,3890,572,0
490,0.426618776863575,2,53914,229,0
1224,1.1427212786013208,2,50747,771,0
1291,0.4666118027218601,2,42528,360,0
647,0.15731778461863402,2,31156,5,0
298,0.5210611291235151,1,54398,28,0
896,0.11954229971845128,1,30428,766,0
600,0.8601071923208867,1,46496,364,0
882,0.04181366538568616,1,1661,462,0
531,1.2193781505660128,2,25640,231,1
675,2.3707499594683075,1,38674,395,1
1023,2.686426512830671,1,16852,968,1
844,2.143717267497228,0,54568,869,0
719,2.5516723164008805,1,27220,712,0
585,0.11040420020604808,1,37464,844,0
1776,1.379194631566061,2,46121,271,1
1400,0.8142008731930188,1,48759,851,0
699,2.244058373053838,1,33046,304,0
410,3.6631905194428733,2,33226,383,0
1128,0.04736619170662166,1,29728,558,0
1360,0.4397058134633917,2,26899,28,0
231,0.23939267448290302,1,65176,519,0
403,1.4104471000863732,0,24665,744,0
816,3.64729097367991,0,38503,199,1
863,0.1277061426536434,1,14259,606,0
1224,1.474967985768051,0,23051,82,1
439,1.1565821026659,2,33951,88,0
770,1.5096169846583354,1,43936,390,0
1212,0.020256494257897245,2,48585,698,0
1386,2.2115529051615765,0,43715,755,0
325,0.8423002627587909,2,28046,580,0
721,1.6708300019030016,0,6962,823,0
888,1.649937198687996,0,64261,451,0
556,0.21053914695757725,0,45146,433,0
1155,0.11672722850230222,2,43716,374,0
1454,1.2775736655010328,0,34372,435,0
225,0.17010874034801393,1,33233,187,0
1228,1.896703347722691,0,58587,751,0
1425,1.2953189587649412,1,57762,1018,0
515,1.84405556750969,1,38266,390,0
1422,0.3552654799989323,1,10965,218,0
1090,0.38067210115830796,1,8097,108,0
523,1.1123711786132895,2,43454,819,0
1065,0.0319509949650493,1,38851,550,0
232,1.2964417608011831,0,47249,907,0
329,1.8065669865146323,1,38120,948,0
680,0.5364231060761898,0,51570,349,0
925,3.592680453366544,2,1945,788,1
291,0.19190038804414772,1,64745,522,0
957,0.38899212649297354,0,3797,26,0
1608,3.821635502846905,2,5486,48,1
51,4.29241802781688,2,21984,859,0
462,0.7186805051438857,0,31292,370,0
596,4.713457241760361,1,20842,14,1
1236,0.8605685517196598,2,40525,612,1
273,0.3447296145480976,0,45566,187,0
540,0.31047218966968454,1,43102,524,0
996,2.6522234996464817,2,2889,884,0
29,0.18928138709095035,0,31730,891,0
745,0.86662585086159,2,29911,279,0
524,0.8108616217101048,2,50900,341,0
1173,1.3746343483654002,0,31535,328,1
455,0.6916341408316206,2,34503,679,0
1154,0.3178466988735787,0,64351,634,0
172,0.18560273352946927,1,41502,905,0
936,0.9697410971353283,0,27425,984,0
888,1.269367716428643,1,29526,607,0
1145,0.8428573841687755,2,55256,25,0
772,1.3407524272046678,0,47238,529,0
1234,0.1525932960374826,0,14418,426,0
582,2.1410633175057754,0,34182,29,0
1124,0.8732204867447858,0,10286,956,0
508,0.13564096122059424,1,5511,323,0
914,0.6197577028436235,1,28365,853,0
1131,1.862987437249917,2,62848,313,0
1237,2.2784994299569785,2,44412,584,0
123,0.307408029485516,2,14594,270,0
1439,1.3602584641215807,2,58292,762,1
1466,0.10534412410747593,0,56923,295,0
1241,0.03412144282806315,1,30629,656,0
1044,0.8218876766100585,1,7090,786,0
1026,1.1868783484260317,1,38286,223,0
426,1.5885903958156482,1,27747,75,0
1421,0.41584313166865283,2,4596,102,0
412,3.2920669816482984,0,13694,532,1
528,0.6530023505176108,1,61122,629,0
332,0.015980557002389973,0,28863,686,0
1461,0.0964938417937431,0,49731,885,0
782,0.3955479795860119,0,50052,173,0
700,0.5747812917913134,0,29425,4,0
496,0.3277674511590476,1,57945,852,0
390,8.161904471329711,1,61784,479,1
1344,0.8956249119145727,1,11273,660,1
601,0.15616236385359533,2,3335,395,0
281,1.1882910770562722,1,33035,626,0
1383,0.15331535800326682,2,44863,833,0
1351,1.0210270023314059,2,40565,1004,0
271,1.3702381774859151,2,40697,914,1
1380,0.5232057406771209,1,4666,167,0
580,0.19529673567754055,1,7362,300,0
1119,0.11612522843054747,1,50138,993,0
194,0.8370932663199478,2,52785,118,0
128,2.6357635680869693,2,10646,512,0
574,0.34354331972081964,0,49447,612,1
211,0.5474105106746417,2,43897,786,0
84,1.2294117743353252,2,40032,175,0
982,0.6211760343566367,1,48589,159,0
1143,1.6424568163712665,0,8830,384,0
883,0.19801849061389468,0,1781,227,0
1171,3.2087820643941396,0,27734,935,0
1495,0.48639748154733,1,22494,38,0
388,0.4178965081802671,0,7244,463,0
870,2.0762928600101644,0,43896,431,0
62,0.8298081094025255,1,27339,710,0
1462,0.7265888557250162,0,55778,648,0
773,3.881366722083285,2,28817,104,1
97,0.8671059748074327,2,63124,982,0
845,0.17735269576439805,2,15340,193,0
1354,4.192645083072538,2,43118,250,1
693,0.14325725504398584,2,23529,13,0
720,1.639163911122611,2,29312,567,0
778,4.579170887217826,2,9980,856,0
747,0.47383114480655975,2,20133,597,0
1358,0.5883474388700765,2,53544,621,0
944,0.04754627637567541,1,4521,555,0
1339,7.241230706210405,1,58350,388,1
908,2.5436296006006467,2,10888,71,0
1012,0.13768177692533595,1,32534,956,0
1211,0.5901912993265427,1,29005,780,0
358,1.6893181791861689,2,23050,571,0
212,2.201100920009079,2,9798,973,0
1496,0.7327151393856399,1,54942,438,0
302,0.8324840207485279,2,47831,44,0
1379,1.1077054235824304,2,22041,272,0
409,3.254048964247799,2,2845,902,0
1368,1.5303629261538587,2,51361,14,1
544,0.8197886704982812,1,46509,371,0
1579,4.116178468990029,0,19045,112,1
678,0.0844144269188769,1,57412,379,0
735,0.8607889189690198,0,11396,314,0
910,2.7526353268148354,0,42172,415,0
1474,2.18275840787378,0,35538,740,1
1138,4.050074483533484,1,29426,485,0
471,0.7504247398624835,1,6821,169,0
447,1.5508432952730669,1,17307,888,0
1194,1.8350866709694658,1,41881,803,0
1419,1.0442140430275275,1,52796,246,0
1065,0.41362315095445085,0,45929,266,0
978,1.2407006260588287,1,60694,849,1
332,1.9513443935567776,0,8621,243,0
859,0.3546027010638168,1,31344,1002,0
538,2.5736477858028612,1,32285,670,0
1249,0.2611132911105095,2,58178,300,0
394,1.3843618901723602,0,7131,951,0
470,0.9957648609055418,1,26784,327,0
1034,1.3846934078128468,1,36585,530,0
808,2.3116331989302292,1,12162,595,1
1222,2.697719683429972,2,36292,847,0
1253,1.0009563234931231,0,32632,743,0
519,0.3400929097304767,1,14162,1004,0
483,1.0173689592199824,1,42153,342,0
1581,1.0896952268559974,1,38717,765,1
132,0.34761948544345433,2,61113,679,0
1195,1.3629739134608798,1,18488,554,1
1169,1.9134554691449828,0,59631,249,0
350,0.6937431068767503,0,22272,760,0
1326,1.136005300843106,0,38245,950,0
159,0.49752733966442936,0,19656,380,0
1444,0.30598921667776824,1,48571,798,0
1213,7.705539187659301,2,13124,532,1
1140,0.9252841696812709,2,48954,894,0
536,2.7173635144223183,2,2349,864,0
588,0.22741893048469097,1,12393,381,0
865,0.15887166405576028,2,54049,42,0
1112,1.9367129233654798,0,11364,345,0
137,1.1423046882911772,1,14432,599,0
907,0.20650585268113344,2,51864,261,0
1102,0.31383400690803015,0,20393,306,0
1076,1.612763142515363,0,19484,809,0
1361,0.6048957094641694,1,27129,862,0
135,3.050677507148728,1,32408,240,1
38,0.3832419158856255,2,2485,679,0
745,0.48002156606833646,2,43386,313,0
216,4.679092181001791,2,33864,731,0
1685,3.4359621331663193,1,62717,441,1
743,1.2400408046741151,2,29634,1002,1
560,2.786161207865786,2,39822,933,1
308,0.2734152803955608,0,22019,903,0
1184,0.5365088945652714,0,20204,133,0
1616,2.0076832384806034,0,8741,719,1
410,0.6562139884720007,2,14355,51,0
234,0.6152648353812642,1,14960,618,0
284,1.5648872483541338,0,65046,392,1
1446,0.8834517032656397,1,54692,696,0
147,0.9791578450554992,2,52669,713,0
779,1.0592652591700813,2,30574,523,0
423,0.07296658614297037,0,21639,766,0
1072,0.9970512563366624,1,4600,508,0
357,3.062666810178465,0,41892,662,0
850,0.778675081414977,2,33527,354,0
733,1.256203669707226,1,47404,867,0
380,0.8135814200115753,0,6752,973,0
588,1.9292342973288006,2,33824,395,0
1435,2.653321911088329,0,11910,956,0
237,0.2036104447672972,1,15102,96,0
221,0.5742270788209616,1,5397,106,0
36,0.49820905005834215,1,48260,1019,0
714,1.4895469047970125,1,46829,655,1
537,0.13413063639564216,1,53774,678,0
1368,1.6799447471390816,0,33556,513,0
1455,0.036421527267660875,0,48253,558,0
1361,0.7512565097988814,0,36184,242,0
1165,1.5739759559333146,0,29712,856,1
1245,1.331673158905347,2,12087,939,1
444,2.3628680642293904,2,24113,488,0
1247,1.8235548702060997,0,56966,790,0
1038,0.6369251384488388,2,52853,515,0
406,0.5295819835691769,2,51577,654,0
797,0.2699311238490318,1,34609,898,0
117,1.309308226391067,0,7227,61,0
1388,0.14126844615910902,2,60028,416,0
227,1.1401775400971828,2,54738,1008,0
605,1.8480567539924884,0,54899,294,0
185,0.25938176523546036,1,3462,737,0
41,2.0131101504354723,0,28583,302,0
173,0.03389106839219163,1,24236,170,0
1718,4.977147159440862,2,51386,646,1
1338,0.1259739965050486,1,7665,41,0
238,1.0377783088289225,1,18007,231,0
980,5.522042183098562,0,15050,409,1
714,2.4680308394588932,2,55656,738,1
39,0.718055556302218,0,52022,651,0
572,0.14530464474261684,0,60223,622,0
969,0.8462787129883335,2,56768,997,0
167,0.5240503701695288,0,58037,297,0
1260,1.3813028821419266,0,52063,455,1
422,2.136251369573406,1,50855,57,0
615,0.526597906833552,0,20660,942,0
386,0.34232226607220684,2,35627,635,0
1457,0.014621469125240937,0,13246,240,0
1352,0.8552874473121544,1,3201,598,0
821,0.5146241079336401,0,41934,176,0
937,0.46944253711109835,0,33940,63,0
1177,0.2020370211408107,0,51671,551,0
1326,0.5622160196945403,1,14129,138,0
92,4.163177319744509,2,35536,981,0
500,0.35347172782089326,2,2670,454,0
1395,0.9155520382956996,1,53171,753,0
579,1.4982851700768922,1,56819,449,0
1369,1.3829313152096332,0,10888,226,0
890,2.870917913705246,2,47458,443,1
1486,0.9438163175579628,1,27539,206,0
147,3.8195147349299083,2,24786,676,1
1102,0.015567982362282996,0,59025,27,0
527,0.5722301398642838,1,37459,457,0
277,0.2539551639815699,2,59421,695,0
432,0.49205668478801234,2,62439,710,0
1976,2.0717572498434964,0,17984,991,1
1108,1.3730661007768392,1,45079,849,0
614,0.09851938342909008,2,28631,949,0
1197,0.718637112346452,0,17326,107,0
423,0.9548547116258851,2,46802,444,1
840,0.6815301276813306,0,31965,701,0
1122,1.3162954739372863,2,32345,36,0
1358,0.48416950257109115,2,31337,597,0
681,2.899823430076821,0,38571,155,0
966,0.6574006541392997,1,41979,169,0
579,0.8467971082190283,0,14053,796,0
1095,2.8566834544957436,1,36764,272,1
1215,1.8310378057642689,2,57932,547,1
1291,0.07817997479783431,2,65091,420,0
887,1.2302619501025955,0,54124,184,0
629,0.6597353361648357,0,56720,611,0
433,2.2682247391877763,1,19453,237,0
44,4.055896188925366,1,29536,915,0
401,1.3831172914679093,1,12164,509,1
1561,2.1479941269594343,0,51803,441,1
900,0.5241854741436085,2,15871,981,0
436,2.902549933305721,0,48215,122,1
1136,2.1398228090983715,2,35280,417,1
1050,1.4229407626200352,0,62513,535,0
836,0.6513238390120157,0,29798,375,0
1180,0.0456892541621079,1,62831,575,0
1207,0.3704251918093799,2,10151,326,0
102,0.3457393087773163,0,53739,480,0
1463,1.6664699906090443,0,29229,150,0
1116,0.09165001713738043,2,43698,707,0
1280,1.638225214428436,0,35594,995,0
65,1.1061918980668075,2,16651,592,0
637,1.3184168922168598,1,59788,490,0
956,1.3689839769723195,1,53767,827,1
281,1.138577762612358,2,37312,153,0
195,0.9391217491203497,1,39688,17,0
1334,1.6087136431673963,2,57819,551,1
712,3.122659801681697,0,57217,845,1
861,0.6402239026206225,0,33357,348,0
685,1.7029325616866384,2,49036,459,1
73,0.11437602648370288,0,37103,202,0
709,0.5731345405229474,1,19713,423,0
1462,3.5737967815068856,0,25283,280,0
1384,0.03827557280161827,0,27595,422,0
1170,0.3798042661588542,2,52143,600,0
1452,0.37703775020751396,1,9033,993,0
386,1.003658861317209,0,45698,465,0
1314,0.1118262171328407,0,46019,953,0
663,0.9903249437297837,2,62853,812,0
398,0.09986480107921908,2,39254,804,0
92,0.09976911827153824,1,46852,355,0
934,1.3026275473092304,0,57073,582,0
1291,0.3917621842252163,2,37250,378,0
879,3.7908212741211047,2,58761,124,0
62,0.03806843117819807,2,54954,80,0
396,0.5889793705852361,1,37522,557,0
1332,0.5211220170285586,2,54541,988,1
661,0.6665574223687556,1,29844,233,1
